4,Furniture and bedding,0.888,111.77,111.217,111.923,112.313,113.192,113.775,113.17,113.765,114.718,114.901,112.971,113.987,114.079,111.883,111.529,112.054,111.901,113.242,113.43,112.59,113.376,114.375,115.154,113.918,114.286,114.195,2.1,-1.7,0.9,0.1,-1.1,0.3,-0.1,-0.001,0.42,S-Aug. 2019,-1.1,0.018,–,S-Apr. 2019,1.6
5,Bedroom furniture(5),0.321,130.144,128.242,128.182,129.628,129.516,128.854,128.378,128.443,129.652,130.64,129.329,130.356,130.971,130.144,128.242,128.182,129.628,129.516,128.854,128.378,128.443,129.652,130.64,129.329,130.356,130.971,0.6,-1,0.8,0.5,-1,0.8,0.5,0.002,0.68,S-Aug. 2019,-1,0.002,–,S-Apr. 2019,0.6
5,"Living room, kitchen, and dining room furniture(5)(6)",0.436,85.396,85.47,86.401,86.55,87.085,87.419,86.921,87.927,89.049,89.306,87.94,89.128,88.449,85.396,85.47,86.401,86.55,87.085,87.419,86.921,87.927,89.049,89.306,87.94,89.128,88.449,3.6,-1.5,1.4,-0.8,-1.5,1.4,-0.8,-0.003,0.65,S-Aug. 2019,-1.5,0.015,–,S-Jun. 2019,3.6
5,Other furniture(5)(6),0.12,67.811,67.791,68.355,67.679,70.147,72.632,72.006,71.744,71.163,69.875,67.086,66.801,68.134,67.811,67.791,68.355,67.679,70.147,72.632,72.006,71.744,71.163,69.875,67.086,66.801,68.134,0.5,-4,-0.4,2,-4,-0.4,2,0.002,0.74,L-Mar. 2019,3.5,0.001,–,L-Aug. 2019,0.9
6,Infants' furniture(5)(9)(7),,90.113,90.884,90.611,,,,,104.685,104.67,104.376,105.306,103.475,103.568,90.113,90.884,90.611,,,,,104.685,104.67,104.376,105.306,103.475,103.568,14.9,0.9,-1.7,0.1,0.9,-1.7,0.1,,0.71,L-Aug. 2019,0.9,,–,L-EVER,–
4,Appliances(6),0.214,78.026,76.546,76.242,78.616,78.207,77.511,78.046,77.57,77.735,76.979,76.687,77.878,77.442,77.783,77.775,77.603,78.659,77.916,77.333,77.736,77.085,77.371,76.726,76.525,77.49,77.201,-0.7,-0.4,1.6,-0.6,-0.3,1.3,-0.4,-0.001,0.62,S-Jul. 2019,-0.8,-0.002,–,S-Mar. 2018,-2.2
5,Major appliances(6),0.078,85.095,83.082,85.178,88.056,86.279,85.227,86.749,86.593,85.377,83.932,83.502,84.541,82.32,84.966,85.896,86.152,87.008,86.52,84.679,85.514,85.33,85.143,84.305,83.69,84.408,82.195,-3.3,-0.5,1.2,-2.6,-0.7,0.9,-2.6,-0.002,1.1,S-EVER,–,-0.003,–,S-Mar. 2018,-3.6
6,Laundry equipment(7),,98.16,97.213,97.637,97.235,93.74,93.839,96.969,98.636,97.945,95.928,91.073,91.065,92.061,98.457,100.913,99.924,97.007,94.45,93.482,95.626,96.216,95.495,95.504,91.532,91.095,92.34,-6.2,-5.1,0,1.1,-4.2,-0.5,1.4,,1.77,L-Apr. 2019,2.3,,–,L-Jul. 2019,-4.6
5,Other appliances(6),0.133,67.22,66.125,64.724,66.635,66.896,66.428,66.449,65.868,66.655,66.297,66.098,67.249,67.689,67.217,66.838,66.247,67.09,66.518,66.324,66.465,65.46,66.138,65.826,65.671,66.919,67.686,0.7,-0.3,1.7,0.7,-0.2,1.9,1.1,0.002,0.74,S-Aug. 2019,-0.2,0.001,–,S-Aug. 2019,0.6
4,Other household equipment and furnishings(6),0.484,51.008,51.194,50.101,50.85,51.833,51.249,50.53,51.134,51.077,50.419,50.308,50.204,50.775,51.026,51.431,50.639,50.974,51.264,50.557,50.054,50.756,51.068,50.654,50.836,50.703,50.793,-0.5,-0.2,-0.2,1.1,0.4,-0.3,0.2,0.001,0.58,L-Aug. 2019,0.4,-0.002,–,S-Jul. 2019,-1
5,"Clocks, lamps, and decorator items(5)",0.263,37.036,38.067,36.639,37.267,38.238,37.759,37.111,37.493,36.758,36.251,36.608,36.389,37.263,37.036,38.067,36.639,37.267,38.238,37.759,37.111,37.493,36.758,36.251,36.608,36.389,37.263,0.6,1,-0.6,2.4,1,-0.6,2.4,0.006,0.83,L-Feb. 2019,2.6,0.002,–,L-Nov. 2004,1.2
5,Indoor plants and flowers(13),0.091,131.433,129.401,130.736,130.166,134.126,133.528,130.462,132.066,133.429,132.499,130.853,131.222,131.393,132,130.934,131.438,130.532,130.833,130.467,130.657,131.017,132.311,134.409,133.449,132.064,131.959,0,-1.2,0.3,0.1,-0.7,-1,-0.1,0,0.94,L-Jul. 2019,1.6,0,–,–,–
5,Dishes and flatware(5)(6),0.056,47.619,46.48,45.5,46.719,46.262,44.549,45.612,47.882,50.789,50.486,50.339,50.511,49.288,47.619,46.48,45.5,46.719,46.262,44.549,45.612,47.882,50.789,50.486,50.339,50.511,49.288,3.5,-0.3,0.3,-2.4,-0.3,0.3,-2.4,-0.001,1.31,S-Mar. 2019,-3.7,0.002,–,S-May 2019,-8
5,Nonelectric cookware and tableware(6),0.074,85.274,82.131,82.067,83.891,84.148,84.308,82.907,82.298,82.9,81.096,78.607,78.754,79.218,84.571,82.976,84.012,84.589,84.803,84.159,81.836,81.591,82.39,80.921,78.251,78.485,78.565,-7.1,-3.1,0.2,0.6,-3.3,0.3,0.1,0,0.98,S-Aug. 2019,-3.3,-0.006,–,S-Jan. 2018,-8
4,"Tools, hardware, outdoor equipment and supplies(6)",0.666,89.29,89.094,89.619,90.537,91.566,91.232,90.607,90.372,90.425,90.838,91.195,91.687,91.484,89.625,89.345,89.8,90.682,91.335,90.762,90.284,90.013,90.178,90.735,91.588,92.125,91.828,2.5,0.4,0.5,-0.2,0.9,0.6,-0.3,-0.002,0.45,S-May 2019,-0.3,0.016,–,S-Aug. 2019,2.3
5,"Tools, hardware and supplies(5)(6)",0.196,98.372,97.426,98.982,99.876,100.679,99.988,99.355,99.76,100.294,100.125,99.996,100.587,100.345,98.372,97.426,98.982,99.876,100.679,99.988,99.355,99.76,100.294,100.125,99.996,100.587,100.345,2,-0.1,0.6,-0.2,-0.1,0.6,-0.2,0,0.59,S-Jul. 2019,-0.2,0.004,–,L-Aug. 2019,2
5,Outdoor equipment and supplies(6),0.309,85.011,85.21,85.158,86.094,87.273,87.154,86.539,85.853,85.628,86.38,87.022,87.499,87.287,85.427,85.345,85.499,86.169,87.033,86.614,86.096,85.361,85.391,86.313,87.455,88.144,87.714,2.7,0.7,0.5,-0.2,1.3,0.8,-0.5,-0.002,0.56,S-May 2019,-0.9,0.008,–,S-Aug. 2019,2.4
4,Housekeeping supplies(5),0.826,187.17,188.132,189.318,189.417,189.213,190.492,190.376,190.238,190.603,190.412,189.178,189.269,189.53,187.17,188.132,189.318,189.417,189.213,190.492,190.376,190.238,190.603,190.412,189.178,189.269,189.53,1.3,-0.6,0,0.1,-0.6,0,0.1,0.001,0.29,L-Jun. 2019,0.2,0.01,–,S-Aug. 2019,1.1
5,Household cleaning products(5)(6),0.327,119.706,119.621,119.967,120.03,120.191,121.192,121.315,121.241,121.075,120.929,120.55,120.589,120.419,119.706,119.621,119.967,120.03,120.191,121.192,121.315,121.241,121.075,120.929,120.55,120.589,120.419,0.6,-0.3,0,-0.1,-0.3,0,-0.1,0,0.39,S-Aug. 2019,-0.3,0.002,–,S-Jun. 2018,0.6
5,Household paper products(5)(6),0.222,169.634,172.862,174.43,173.17,172.648,175.682,174.78,175.901,176.8,175.352,174.273,175.07,175.848,169.634,172.862,174.43,173.17,172.648,175.682,174.78,175.901,176.8,175.352,174.273,175.07,175.848,3.7,-0.6,0.5,0.4,-0.6,0.5,0.4,0.001,0.45,S-Aug. 2019,-0.6,0.008,–,L-Jun. 2019,5.6
5,Miscellaneous household products(5)(6),0.277,118.502,118.647,119.608,120.403,120.118,119.7,119.831,119.052,119.438,120.034,118.756,118.449,118.713,118.502,118.647,119.608,120.403,120.118,119.7,119.831,119.052,119.438,120.034,118.756,118.449,118.713,0.2,-1.1,-0.3,0.2,-1.1,-0.3,0.2,0.001,0.55,L-Jul. 2019,0.5,0,–,S-Aug. 2019,0.2
3,Apparel,3.051,129.108,124.935,120.526,122.422,125.631,125.785,125.542,124.429,123.749,122.161,123.641,127.009,126.154,125.269,124.53,124.578,125.934,126.364,123.915,122.968,122.908,124.297,124.843,125.108,124.638,122.438,-2.3,1.2,2.7,-0.7,0.2,-0.4,-1.8,-0.053,0.51,S-Mar. 2019,-1.9,-0.072,–,S-May 2019,-3.1
4,Men's and boys' apparel,0.769,122.947,119.156,114.64,117.188,123.01,120.101,118.1,118.169,116.96,116.315,117.794,122.579,122.583,119.984,118.614,118.777,118.475,122.518,119.695,117.182,116.261,117.239,118.284,118.834,121.108,119.629,-0.3,1.3,4.1,0,0.5,1.9,-1.2,-0.009,0.92,S-Apr. 2019,-2.1,-0.002,–,S-May 2019,-0.9
5,Men's apparel,0.593,124.771,120.083,114.875,117.153,124.129,122.194,120.29,120.434,119.096,118.979,120.15,124.012,124.179,121.995,120.253,119.773,118.908,122.689,121.46,119.162,118.321,118.924,120.291,121.606,122.776,121.417,-0.5,1,3.2,0.1,1.1,1,-1.1,-0.007,0.95,S-Apr. 2019,-1.9,-0.003,–,S-Jul. 2019,-0.7
6,"Men's suits, sport coats, and outerwear",0.112,111.617,105.268,101.687,104.99,111.946,111.91,106.505,106.527,103.26,106.183,110.312,114.314,116.754,105.428,104.959,105.84,106.852,110.416,110.831,106.924,105.387,104.609,109.574,112.815,110.745,110.281,4.6,3.9,3.6,2.1,3,-1.8,-0.4,0,2,L-Aug. 2019,3,0.005,–,S-Jul. 2019,3.6
6,"Men's underwear, nightwear, swimwear, and accessories",0.155,160.088,159.858,153.709,149.069,156.856,155.795,154.817,157.346,155.388,152.519,157.029,161.218,159.172,159.032,159.387,156.51,151.652,156.61,154.989,154.894,155.907,154.121,152.863,157.067,160.266,158.122,-0.6,3,2.7,-1.3,2.8,2,-1.3,-0.002,1.31,S-Jan. 2019,-3.1,-0.001,–,S-Aug. 2019,-0.9
6,Men's shirts and sweaters(6),0.169,81.719,77.078,71.809,73.785,80.23,78.759,76.941,75.668,75.036,75.207,75.6,78.878,79.565,77.945,76.339,75.852,76.302,78.301,77.497,75.157,74.915,76.171,77.069,77.638,77.991,75.891,-2.6,0.5,4.3,0.9,0.7,0.5,-2.7,-0.005,1.43,S-Apr. 2019,-3,-0.005,–,S-Jun. 2019,-2.8
6,Men's pants and shorts,0.149,118.631,114.118,111.041,117.245,121.03,117.141,118.065,118.821,118.911,118.094,115.176,117.721,116.864,119.888,116.85,116.247,116.661,117.047,116.724,117.059,115.342,117.117,117.049,116.601,119.471,118.103,-1.5,-2.5,2.2,-0.7,-0.4,2.5,-1.1,-0.002,1.3,S-May 2019,-1.5,-0.002,–,S-May 2019,-2.4
5,Boys' apparel,0.176,113.969,113.081,110.849,114.172,116.233,110.359,108.109,107.941,107.168,104.89,107.293,114.831,114.325,109.369,109.697,110.869,114.327,117.085,111.428,106.71,106.807,107.815,108.954,111.729,114.205,109.71,0.3,2.3,7,-0.4,2.5,2.2,-3.9,-0.007,1.76,S-Apr. 2019,-4.2,0.001,–,S-May 2019,-0.7
4,Women's and girls' apparel,1.23,113.72,109.128,103.815,104.835,107.606,109.631,110.148,108.082,106.794,104.106,105.731,109.598,107.698,108.911,108.394,108.188,109.86,108.89,106.273,106.293,106.478,107.208,108.31,108.461,106.609,103.143,-5.3,1.6,3.7,-1.7,0.1,-1.7,-3.3,-0.039,0.91,S-EVER,–,-0.069,–,S-May 2019,-5.7
5,Women's apparel,1.05,116.284,111.743,106.242,107.441,109.9,112.666,113.256,111.179,108.908,106.272,108.56,112.179,110.066,111.668,111.231,111.3,113.068,111.273,109.016,109.029,109.213,108.826,110.295,111.112,109.306,105.696,-5.3,2.2,3.3,-1.9,0.7,-1.6,-3.3,-0.034,1.03,S-EVER,–,-0.059,–,S-May 2019,-5.8
6,Women's outerwear,0.073,113.513,110.024,104.252,104.761,107.268,106.212,105.705,102.921,105.431,103.955,104.273,108.463,108.532,103.705,104.854,106.962,111.498,110.634,106.381,104.419,103.717,110.22,111.317,104.695,100.349,99.154,-4.4,0.3,4,0.1,-5.9,-4.2,-1.2,-0.001,2.55,L-Jul. 2019,1,-0.003,–,L-Aug. 2019,4.4
6,Women's dresses,0.123,132.284,122.327,114.983,111.501,121.247,126.618,124.648,121.222,115.412,107.44,109.859,119.459,120.68,125.414,122.626,123.792,122.01,122.196,117.623,115.481,118.411,117.154,118.477,113.279,112.239,114.413,-8.8,2.3,8.7,1,-4.4,-0.9,1.9,0.002,1.83,L-May 2019,2.5,-0.012,–,L-Jul. 2019,-6.9
6,Women's suits and separates(6),0.552,81.056,77.076,72.709,74.583,76.719,77.967,78.256,76.659,75.128,73.199,75.836,78.163,75.001,77.711,76.969,77.255,79.554,77.821,74.677,74.768,74.256,74.433,76.21,78.253,76.244,71.906,-7.5,3.6,3.1,-4,2.7,-2.6,-5.7,-0.031,1.32,S-EVER,–,-0.043,–,S-Jun. 2019,-7.9
6,"Women's underwear, nightwear, swimwear, and accessories(6)",0.29,105.651,105.145,102.025,102.44,100.976,105.303,107.395,106.466,104.327,103.742,103.661,105.279,105.826,104.351,104.731,103.808,104.389,101.771,104.718,106.906,105.026,103.544,104.072,103.931,105.114,104.523,0.2,-0.1,1.6,0.5,-0.1,1.1,-0.6,-0.002,1.25,S-Jun. 2019,-1.4,0,–,S-Aug. 2019,-1.7
5,Girls' apparel,0.18,100.905,96.047,91.676,91.797,96.147,94.439,94.585,92.578,96.239,93.289,91.576,96.695,95.866,95.119,94.197,92.607,93.798,96.979,92.551,92.603,92.794,99.149,98.401,95.201,93.114,90.369,-5,-1.8,5.6,-0.9,-3.3,-2.2,-2.9,-0.005,1.59,S-Aug. 2019,-3.3,-0.01,–,S-Apr. 2019,-5
4,Footwear,0.673,137.22,135.203,132.967,135.405,137.072,136.93,136.131,135.329,135.425,135.102,137.518,139.167,139.211,134.858,134.984,135.141,138.557,138.755,135.983,133.869,134.064,136.238,136.178,137.693,137.559,136.814,1.5,1.8,1.2,0,1.1,-0.1,-0.5,-0.004,0.72,S-Apr. 2019,-1.6,0.01,–,S-Aug. 2019,1.1
5,Men's footwear(5),0.217,140.433,139.776,139.105,142.98,141.71,139.937,137.391,138.904,138.28,137.726,140.848,142.927,142,140.433,139.776,139.105,142.98,141.71,139.937,137.391,138.904,138.28,137.726,140.848,142.927,142,1.1,2.3,1.5,-0.6,2.3,1.5,-0.6,-0.001,1.07,S-Apr. 2019,-1.8,0.002,–,S-Aug. 2019,-0.2
5,Boys' and girls' footwear,0.16,155.478,153.667,150.782,153.994,157.706,158.701,157.813,153.258,152.337,156.548,159.078,158.381,160.484,151.581,151.777,151.158,157.946,161.173,158.953,156.505,152.634,153.612,157.941,158.924,155.893,156.462,3.2,1.6,-0.4,1.3,0.6,-1.9,0.4,0.001,1.46,L-Aug. 2019,0.6,0.005,–,L-Mar. 2019,3.6
5,Women's footwear,0.296,125.75,122.781,119.831,120.971,123.645,124.071,124.457,123.787,124.791,122.655,124.535,126.906,126.687,122.931,122.718,122.145,124.606,125.723,122.974,122.421,122.135,124.595,124.142,125.232,125.025,123.847,0.7,1.5,1.9,-0.2,0.9,-0.2,-0.9,-0.003,0.92,S-Mar. 2019,-2.2,0.002,–,S-Jul. 2019,-0.7
4,Infants' and toddlers' apparel,0.135,124.719,121.967,121.495,117.239,121.822,122.309,122.149,122.086,118.436,116.929,118.385,120.606,119.036,121.464,120.749,121.834,119.332,122.208,121.787,121.361,121.973,120.618,119.25,119.553,118.132,115.929,-4.6,1.2,1.9,-1.3,0.3,-1.2,-1.9,-0.002,1.42,S-Jan. 2019,-2.1,-0.006,–,S-Nov. 2016,-6.7
4,Jewelry and watches(10),0.244,176.395,167.88,163.222,170.996,168.375,167.946,171.443,171.41,177.958,177.463,173.751,171.672,173.276,173.145,170.913,171.255,172.635,166.785,168.278,170.736,171.191,178.247,175.44,170.905,169.104,170.083,-1.8,-2.1,-1.2,0.9,-2.6,-1.1,0.6,0.001,1.34,L-Jun. 2019,4.1,-0.005,–,S-Apr. 2019,-2.1
5,Watches(5)(10),0.095,152.479,138.193,133.467,136.069,129.565,139.287,142.682,139.609,141.407,141.049,140.258,136.326,141.002,152.479,138.193,133.467,136.069,129.565,139.287,142.682,139.609,141.407,141.049,140.258,136.326,141.002,-7.5,-0.6,-2.8,3.4,-0.6,-2.8,3.4,0.003,1.49,L-Mar. 2019,7.5,-0.008,–,S-EVER,–
5,Jewelry(10),0.149,169.58,167.058,163.152,173.992,174.938,166.273,169.331,171.788,181.241,180.707,175.162,174.91,173.761,168.514,170.998,171.686,175.954,172.551,164.457,169.146,172.216,180.865,178.87,171.405,171.908,172.67,2.5,-3.1,-0.1,-0.7,-4.2,0.3,0.4,0.001,1.94,L-Jun. 2019,5,0.004,–,L-Jun. 2019,3.7
3,Transportation commodities less motor fuel(12),6.477,103.313,103.863,104.027,104.628,104.825,105.405,105.399,104.925,105.37,105.723,105.861,104.164,104.03,104.236,105.233,105.066,105.248,104.836,104.98,104.526,104.066,104.711,104.905,105.27,104.576,104.962,0.7,0.1,-1.6,-0.1,0.3,-0.7,0.4,0.024,0.12,L-Jun. 2019,0.6,0.045,–,S-May 2019,0.7
4,New vehicles,3.637,145.588,145.826,146.126,147.059,147.226,147.788,147.84,147.659,147.417,147.035,146.456,145.854,145.726,146.361,146.407,146.416,146.727,146.382,147.04,147.179,147.257,147.354,147.084,146.932,146.746,146.499,0.1,-0.4,-0.4,-0.1,-0.1,-0.1,-0.2,-0.006,0.21,S-Jul. 2019,-0.2,0.003,–,–,–
5,New cars and trucks(6)(7),,100.897,101.06,101.269,101.918,102.034,102.412,102.448,102.328,102.156,101.885,101.482,101.069,100.982,101.431,101.464,101.468,101.69,101.423,101.89,101.986,102.036,102.124,101.935,101.823,101.694,101.517,0.1,-0.4,-0.4,-0.1,-0.1,-0.1,-0.2,,0.22,S-Jul. 2019,-0.2,,–,–,–
6,New cars(7),,141.642,141.912,142.124,142.955,143.002,143.448,143.454,143.48,143.398,143.109,142.652,141.934,141.97,142.386,142.448,142.407,142.567,142.074,142.698,142.778,143.087,143.372,143.225,143.233,142.825,142.715,0.2,-0.3,-0.5,0,0,-0.3,-0.1,,0.25,L-Aug. 2019,0,,–,L-Aug. 2019,0.6
6,New trucks(14)(7),,154.787,155.035,155.332,156.401,156.77,157.419,157.481,157.211,156.717,156.326,155.674,155.155,154.989,155.59,155.602,155.613,156.199,156.108,156.767,156.747,156.63,156.423,156.464,156.191,155.993,155.793,0.1,-0.4,-0.3,-0.1,-0.2,-0.1,-0.1,,0.23,–,–,,–,–,–
4,Used cars and trucks,2.349,136.45,138.01,138.069,138.8,139.301,140.513,140.458,138.888,140.823,142.756,144.026,138.653,138.407,138.699,142.182,141.458,141.563,140.585,140.055,138.225,136.325,138.495,139.682,141.154,138.85,140.689,1.4,0.9,-3.7,-0.2,1.1,-1.6,1.3,0.031,0.02,L-Jun. 2019,1.6,0.034,–,S-Jun. 2019,1.2
4,Motor vehicle parts and equipment(5),0.38,143.99,144.493,145.105,145.591,145.466,145.823,145.555,146.445,146.554,145.808,146.368,147.314,146.957,143.99,144.493,145.105,145.591,145.466,145.823,145.555,146.445,146.554,145.808,146.368,147.314,146.957,2.1,0.4,0.6,-0.2,0.4,0.6,-0.2,-0.001,0.33,S-Jul. 2019,-0.5,0.008,–,S-Aug. 2019,1.7
5,Tires(5),0.225,122.645,122.769,123.969,124.369,124.682,124.866,124.417,125.042,125.214,124.688,124.876,125.825,124.964,122.645,122.769,123.969,124.369,124.682,124.866,124.417,125.042,125.214,124.688,124.876,125.825,124.964,1.9,0.2,0.8,-0.7,0.2,0.8,-0.7,-0.002,0.46,S-Jun. 2018,-0.7,0.004,–,S-May 2019,1.2
5,Vehicle accessories other than tires(5)(6),0.155,173.209,174.434,173.793,174.403,173.402,174.076,174.201,175.542,175.514,174.395,175.655,176.5,177.202,173.209,174.434,173.793,174.403,173.402,174.076,174.201,175.542,175.514,174.395,175.655,176.5,177.202,2.3,0.7,0.5,0.4,0.7,0.5,0.4,0.001,0.55,S-Jul. 2019,-0.6,0.004,–,L-May 2019,3.1
6,Vehicle parts and equipment other than tires(5)(7),,164.015,164.579,163.208,164.328,164.036,163.997,165.557,166.547,166.13,164.02,165.419,166.075,166.906,164.015,164.579,163.208,164.328,164.036,163.997,165.557,166.547,166.13,164.02,165.419,166.075,166.906,1.8,0.9,0.4,0.5,0.9,0.4,0.5,,0.53,L-Aug. 2019,0.9,,–,L-Jun. 2019,2.4
6,"Motor oil, coolant, and fluids(5)(7)",,382.287,398.701,404.021,400.581,381.914,401.644,380.713,385.2,387.792,403.074,399.012,404.34,394.692,382.287,398.701,404.021,400.581,381.914,401.644,380.713,385.2,387.792,403.074,399.012,404.34,394.692,3.2,-1,1.3,-2.4,-1,1.3,-2.4,,0.9,S-Apr. 2019,-5.2,,–,L-Mar. 2019,6.4
3,Medical care commodities,1.676,379.662,380.658,378.19,379.777,377.949,379.568,381.256,381.066,379.462,380.278,382.519,379.53,383.498,379.929,381.67,380.325,380.55,376.841,378.24,381.672,380.26,379.465,380.385,381.413,379.132,383.767,1,0.6,-0.8,1,0.3,-0.6,1.2,0.021,0.2,L-Aug. 2016,1.2,0.017,–,L-Jun. 2018,2.4
4,Medicinal drugs(12),1.62,124.269,124.587,123.765,124.271,123.678,124.292,124.777,124.643,124.074,124.437,125.196,124.202,125.508,124.4,124.944,124.562,124.577,123.296,123.874,124.583,124.486,124.11,124.457,124.86,124.058,125.64,1,0.6,-0.8,1.1,0.3,-0.6,1.3,0.021,0.21,L-Aug. 2016,1.3,0.016,–,L-Jun. 2018,2.4
5,Prescription drugs,1.281,524.37,525.494,522.105,525.103,522.971,526.097,528.008,526.439,522.957,524.829,526.629,522.518,529.635,525.569,527.664,525.687,525.861,520.618,523.709,527.597,526.707,523.286,525.207,524.098,521.512,530.846,1,0.3,-0.8,1.4,-0.2,-0.5,1.8,0.023,0.24,L-EVER,–,0.013,–,L-Sep. 2018,1.2
5,Nonprescription drugs(5)(12),0.339,97.104,97.505,96.808,96.59,95.867,95.966,96.442,97.048,97.37,97.411,99,98.163,98.046,97.104,97.505,96.808,96.59,95.867,95.966,96.442,97.048,97.37,97.411,99,98.163,98.046,1,1.6,-0.8,-0.1,1.6,-0.8,-0.1,0,0.47,L-Aug. 2019,1.6,0.003,–,S-Jul. 2019,0.5
4,Medical equipment and supplies(5)(12),0.056,101.048,101.516,101.176,101.924,101.295,99.755,101.789,103.438,104.034,102.009,102.003,101.577,102.459,101.048,101.516,101.176,101.924,101.295,99.755,101.789,103.438,104.034,102.009,102.003,101.577,102.459,1.4,0,-0.4,0.9,0,-0.4,0.9,0,0.58,L-May 2019,1.6,0.001,–,L-Aug. 2019,2.5
3,Recreation commodities(12),1.758,79.474,79.268,80.097,80.573,80.156,80.108,80.044,79.928,79.875,79.606,79.605,79.698,79.996,79.568,79.547,80.438,80.684,79.987,79.998,79.745,79.858,79.797,79.488,79.619,79.759,80.09,0.7,0,0.1,0.4,0.2,0.2,0.4,0.007,0.21,L-Dec. 2018,1.1,0.012,–,L-EVER,–
4,Video and audio products(12),0.206,42.273,41.514,40.871,41.313,40.945,40.253,40.282,40.03,39.699,39.326,38.978,38.499,38.362,42.138,41.761,41.421,41.668,41.004,40.287,40.286,39.867,39.383,39.141,38.754,38.37,38.24,-9.3,-0.9,-1.2,-0.4,-1,-1,-0.3,-0.001,0.47,L-Apr. 2019,0,-0.021,–,L-May 2019,-9.3
5,Televisions,0.083,1.874,1.818,1.768,1.772,1.738,1.663,1.637,1.627,1.607,1.58,1.558,1.535,1.506,1.87,1.841,1.808,1.797,1.739,1.666,1.643,1.618,1.579,1.563,1.536,1.526,1.503,-19.6,-1.4,-1.5,-1.9,-1.7,-0.7,-1.5,-0.001,0.69,S-Aug. 2019,-1.7,-0.02,–,S-Aug. 2019,-20.2
5,Other video equipment(6),0.026,9.651,9.497,9.387,9.624,9.806,9.878,9.817,9.729,9.536,9.683,9.523,9.492,9.583,9.471,9.524,9.66,9.822,9.892,9.889,9.716,9.579,9.466,9.664,9.524,9.434,9.405,-0.7,-1.7,-0.3,1,-1.4,-0.9,-0.3,0,0.78,L-Jul. 2019,2.1,0,–,L-Jul. 2019,1.1
5,Audio equipment(5),0.044,27.39,26.831,26.611,27.472,26.965,26.982,28.126,27.506,27.276,26.96,27.26,27.508,27.652,27.39,26.831,26.611,27.472,26.965,26.982,28.126,27.506,27.276,26.96,27.26,27.508,27.652,1,1.1,0.9,0.5,1.1,0.9,0.5,0,1.18,S-Jul. 2019,-1.2,0,–,S-Jul. 2019,-0.5
5,Recorded music and music subscriptions(5)(6),0.045,82.19,82.737,82.667,82.799,83.052,83.238,83.171,83.998,84.408,83.689,82.332,79.378,80.003,82.19,82.737,82.667,82.799,83.052,83.238,83.171,83.998,84.408,83.689,82.332,79.378,80.003,-2.7,-1.6,-3.6,0.8,-1.6,-3.6,0.8,0,0.55,L-May 2019,1,-0.001,–,L-Jun. 2019,-2.7
4,Pets and pet products(5),0.606,198.551,198.677,199.524,200.421,201.523,202.038,202.827,203.933,203.949,205.094,204.353,204.189,205.062,198.551,198.677,199.524,200.421,201.523,202.038,202.827,203.933,203.949,205.094,204.353,204.189,205.062,3.3,-0.4,-0.1,0.4,-0.4,-0.1,0.4,0.003,0.25,L-Jul. 2019,0.6,0.02,–,L-Jul. 2019,3.5
5,Pet food(5)(6)(7),,150.916,150.883,151.002,151.723,152.726,153.469,154.079,154.985,155.156,156.355,156.185,155.656,156.534,150.916,150.883,151.002,151.723,152.726,153.469,154.079,154.985,155.156,156.355,156.185,155.656,156.534,3.7,-0.1,-0.3,0.6,-0.1,-0.3,0.6,,0.29,L-Jul. 2019,0.8,,–,L-Aug. 2019,3.9
5,"Purchase of pets, pet supplies, accessories(5)(6)(7)",,115.082,115.443,116.411,116.707,117.106,116.952,117.332,118.148,117.856,118.122,117.206,117.617,117.826,115.082,115.443,116.411,116.707,117.106,116.952,117.332,118.148,117.856,118.122,117.206,117.617,117.826,2.4,-0.8,0.4,0.2,-0.8,0.4,0.2,,0.53,S-Aug. 2019,-0.8,,–,L-Jul. 2019,3
4,Sporting goods,0.491,108.666,109.114,113.418,113.08,111.449,112.428,112.275,111.269,111.701,110.648,110.966,112.768,113.309,108.999,109.688,113.619,113.352,111.202,112.312,111.284,111.396,111.729,110.18,111.108,113.008,113.655,4.3,0.3,1.6,0.5,0.8,1.7,0.6,0.003,0.48,S-Jul. 2019,-1.4,0.021,–,L-Sep. 1990,4.7
5,Sports vehicles including bicycles(5),0.289,144.583,145.303,155.018,154.466,151.855,154.27,153.139,149.633,151.189,150.546,151.113,155.598,156.336,144.583,145.303,155.018,154.466,151.855,154.27,153.139,149.633,151.189,150.546,151.113,155.598,156.336,8.1,0.4,3,0.5,0.4,3,0.5,0.001,0.74,S-Aug. 2019,0.4,0.022,–,L-Jan. 1981,8.7
5,Sports equipment,0.196,78.275,78.507,78.701,78.546,77.697,77.594,78.156,79.01,78.597,77.28,77.403,77.177,77.55,78.155,78.527,78.945,78.81,77.797,77.504,77.727,78.99,78.746,77.352,77.392,77.023,77.432,-0.9,0.2,-0.3,0.5,0.1,-0.5,0.5,0.001,0.43,L-May 2019,1.6,-0.002,–,L-May 2019,-0.5
4,Photographic equipment and supplies,0.034,54.02,54.169,52.285,52.769,51.962,52.264,53.168,52.821,52.949,53.984,55.038,55.911,55.704,53.083,53.349,52.867,53.634,52.424,52.398,53.081,53.06,53.631,54.081,54.484,55.202,54.738,3.1,2,1.6,-0.4,0.7,1.3,-0.8,0,0.81,S-Feb. 2019,-2.3,0.001,–,S-Jun. 2019,2.7
